Client,Numero,Matricule,Montant,Presence
DHF,25904,AA508BC,6000.0,oui
DHF,25905,AA428BC,18000.0,oui
DHF,25906,AA146BN,,oui
DHF,25908,DK3360AX,,oui
DHF,25909,DK3889AL,,oui
DHF,25910,AA544AR,,oui
DHF,25913,AA609AX,38000.0,oui
DHF,25914,AA606AX,15000.0,oui
DHF,25962,DK2662BB,,oui
DHF,25963,AA913HM,,oui
DHF,25964,AA405CW,,oui
DHF,25967,DK9326BH0,12000.0,oui
DHF,25968,DK8028BA0,3000.0,oui
DHF,33829,AA382DN,,oui
DHF,34811,DK9990AU,21500.0,oui
DHF,35033,DK9977AU,,oui
DHF,37153,AA-120-DW,21000.0,oui
DHF,37199,AA121DW,21000.0,oui
DHF,37971,AA341GA,3000.0,oui
DHF,38088,DK1245AP,2000.0,oui
DHF,64007,AA310LC,12000.0,oui
DHF,64008,AA826LH,13000.0,oui
DHF,64009,AA190JF,6000.0,oui
DHF,64010,AA436FT,13500.0,oui
DHF,64011,AA927FZ,21000.0,oui
DHF,64036,DK8818AS,,oui
DHF,64114,AA148JY,25000.0,oui
DHF,64116,AA252NY,9000.0,oui
DHF,64198,AA258LS,9000.0,oui
DHF,64230,DK1461BC,11000.0,oui
DHF,64411,AA621MG,54000.0,oui
DHF,64413,AA677MW,15500.0,oui
DHF,64437,AA145JY,20500.0,oui
DHF,64449,AA814LH,,oui
DHF,64475,AA622MG,,oui
DHF,64476,AA828LW,48000.0,oui
DHF,64514,DK3429BG,6000.0,oui
DHF,64515,AA191JK,18000.0,oui
DHF,64536,AA962PW,,oui
DHF,64537,AA264NJ,24000.0,oui
DHF,64539,AA535NH,15000.0,oui
DHF,64559,AA559EP,24000.0,oui
DHF,64589,AA255NJ,18000.0,oui
DHF,64590,AA268NJ,24000.0,oui
DHF,64591,AA153JY,30500.0,oui
DHF,64592,AA390BD,34000.0,oui
DHF,64593,AA262NJ,21000.0,oui
DHF,64594,AA062PA,21000.0,oui
DHF,64595,AA539NH,17000.0,oui
DHF,69029,DK2619AH0,2000.0,oui
DHF,69030,DK7427AY0,,oui
DHF,69034,DK1499BM,4500.0,oui
DHF,69035,AA779BR,3000.0,oui
DHF,69036,AA638CP,13500.0,oui
DHF,69127,AA327AV,,oui
DHF,69128, AA406HF,18000.0,oui
DHF,69133,AA945DA,18000.0,oui
DHF,69181,AA897FZ,49000.0,oui
DHF,69186,AA898FZ,50000.0,oui
DHF,69189,AA083FG,2000.0,oui
DHF,69679,AA099KW,,oui
DHF,69751,AA378FT,34000.0,oui
DHF,69753,AA379FT,21000.0,oui
DHF,69754,AA100KW,10000.0,oui
DHF,69761,AA621GR,,oui
DHF,69762,AA618GR,6000.0,oui
DHF,69861,DK7688AU,,oui
DHF,69954,AA027KD0,,oui
DHF,69975,DK9985AU0,19000.0,oui
DHF,69976,AA426AN,,oui
DHF,88215,AA 539 NH,,oui
DHF,88245,AA616AX,21000.0,oui
DHF,90737,DK9409BG,6000.0,non
DHF,90880,DK9980AU,,oui
DHF,90881,AA407SL,,oui
DHF,90882,AA072SN,39500.0,oui
DHF,100780,AA608PP,28000.0,oui
DHF,101636,DK3392AZ,40000.0,oui
DHF,101637,AA675VD,15000.0,oui
DHF,104020,DK0460BE,11000.0,oui
DHF,104031,AA369EJ,36000.0,oui
DHF,104032,AA524NV,,oui
DHF,104033,AA885LE,48000.0,oui
DHF,104034,AA255HW,,oui
DHF,104035,AA372EJ,52000.0,oui
DHF,104036,AA371EJ,,oui
DHF,104037,AA184LS,,oui
DHF,104038,AA178LJ,20000.0,oui
DHF,104039,AA919LE,,oui
DHF,104040,AA888LE,56000.0,oui
DHF,104041,AA373EJ,24000.0,oui
DHF,104042,AA370EJ,6000.0,oui
DHF,104043,AA596DZ,,oui
DHF,104045,AA253MS,62000.0,oui
DHF,104082,AA263MS,46000.0,oui
DHF,104084,AA748MY,12000.0,oui
DHF,104203,AA688WG,24000.0,oui
DHF,104210,AA886VZ,11000.0,oui
DHF,104211,AA890VZ,40500.0,oui
DHF,104393,AA855VJ,12000.0,oui
DHF,104394,AA998RD,22000.0,oui
DHF,104395,AA987RD0,12000.0,oui
DHF,104263,AA273WH,24000.0,oui
DHF,106072,AA612AX,18000.0,oui
DHF,109963,AB132CF,19500.0,non
DHF,109964,AA172CJ,73000.0,non
DHF,109965,AA037TN,34000.0,non
DHF,109966,AB869CH,41000.0,non
DHF,112641,DK1463BC,14000.0,oui
DHF,112667,AA217GG0,1500.0,oui
DHF,112673,AA233JL,4000.0,oui
DHF,112761,AA995RD,12000.0,non
DHF,112762,AA624YH,7000.0,non
DHF,112763,AA985RD,15000.0,non
DHF,112764,AA981RD,,non
DHF,112765,AA278RF,15000.0,non
DHF,113512,AA091XS,36000.0,non
DHF,116461,AA865DA,,non
DHF,116462,AA255HW,,non
DHF,113513,AA087XS,14000.0,non
DHF,118808,AA291FW,31500.0,non
DAKAR CATERING,100727,AA547AL,22500.0,oui
DAKAR CATERING,100728,AA666BM0,43000.0,oui
DAKAR CATERING,100729,AA126LR0,,oui
DAKAR CATERING,100730,AA649ED0,19000.0,oui
DAKAR CATERING,100731,AA278PV,35000.0,oui
DAKAR CATERING,100744,AA617NL0,45500.0,oui
DDC,104007,AA335WH,50000.0,oui
DDC,104008,AA316WH,91000.0,oui
DDC,104274,AA324WH,73000.0,oui
DDC,104278,AA402WG,1000.0,oui
DDC,104280,AA304WG,35000.0,oui
DDC,104281,AA409WG,6000.0,oui
DDC,104282,AA991WE,46500.0,oui
DDC,104283,AA301WG,38000.0,oui
DDC,104284,AA280WG,2000.0,oui
DDC,106011,AA965XV,44000.0,oui
DDC,106012,AA968XV,32500.0,oui
DDC,106093,AA436YR,123500.0,oui
DDC,106095,AA661YN,8000.0,oui
DDC,112756,AA414HY,53500.0,oui
DDC,113552,AA810ZK,44000.0,non
DDD,25422,7904,,oui
DDD,25427,7911,,oui
DDD,25545,7906,,oui
DDD,25604,7734,,oui
DDD,25605,7735,,oui
DDD,25606,7736,,oui
DDD,25612,7716,,oui
DDD,25613,7718,,oui
DDD,25614,7719,,oui
DDD,25617,7709,,oui
DDD,25618,7708,3000.0,oui
DDD,25620,7706,,non
DDD,25623,9711,,oui
DDD,25629,9714,,oui
DDD,25633,9728,,oui
DDD,25635,9730,,oui
DDD,25636,9721,,non
DDD,25638,9723,,oui
DDD,25641,9706,,oui
DDD,25645,9710,,oui
DDD,25649,9702,,non
DDD,25651,DK3404AR,,oui
DDD,25652,DK3403AR,,oui
DDD,25654,1506,,oui
DDD,25655,DK7447P,,oui
DDD,25656,DK9546BE ,,oui
DDD,25658,1513,,oui
DDD,25659,1512,,oui
DDD,25666,7725,,non
DDD,25673,7703,,oui
DDD,25679,7712,,oui
DDD,25684,2711,8500.0,oui
DDD,25697,27010,,oui
DDD,25703,15130,,oui
DDD,25712,2787,,oui
DDD,25721,2775,,oui
DDD,25739,2762,,oui
DDD,25742,2797,,oui
DDD,25765,2732,,oui
DDD,25769,2736,,oui
DDD,25771,2715,,oui
DDD,25772,2714,,oui
DDD,25773,2713,,oui
DDD,25774,2712,,oui
DDD,25779,2728,,oui
DDD,25780,2729,,oui
DDD,25785,2716,,oui
DDD,25786,2717,,oui
DDD,25787,2718,,oui
DDD,25788,2719,,oui
DDD,25789,2720,,oui
DDD,25790,2721,,oui
DDD,69211,9749,,oui
DDD,69212,9750,,oui
DDD,69213,9751,,oui
DDD,69214,9752,,oui
DDD,69215,9753,,oui
DDD,69220,9748,,oui
DDD,69221,9760,,oui
DDD,69222,9761,,oui
DDD,69223,9762,,oui
DDD,69224,9754,,oui
DDD,69225,AA101DG,,oui
DDD,69226,9755,,oui
DDD,69227,9756,,oui
DDD,69228,9757,,oui
DDD,69229,9758,,oui
DDD,69230,9759,,oui
DDD,69231,9736,,oui
DDD,69232,9737,,oui
DDD,69233,9738,,oui
DDD,69234,9740,,oui
DDD,69235,9739,,oui
DDD,69236,9731,,oui
DDD,69237,9732,,oui
DDD,69238,9733,,oui
DDD,69239,9734,,oui
DDD,69240,9735,,oui
DDD,69241,9745,,oui
DDD,69242,9744,,oui
DDD,69243,9743,,oui
DDD,69244,9742,,oui
DDD,69245,9741,,oui
DDD,69249,9747,,oui
DDD,69250,9746,,oui
DDD,69275,9763,,oui
DDD,69287,DK9545BE,,oui
DDD,112766,6050,,non
DDD,112767,6049,18000.0,non
DDD,112768,6047,12000.0,non
DDD,112769,6046,,non
DDD,112770,6044,,non
DDD,112771,6043,6000.0,non
DDD,112772,6041,14000.0,non
DDD,112773,6040,12000.0,non
DDD,112774,6039,6000.0,non
DDD,112775,6038,12000.0,non
DDD,112776,6037,6000.0,non
DDD,112777,6036,6000.0,non
DDD,112778,6035,6000.0,non
DDD,112779,6034,12000.0,non
DDD,112780,6033,6000.0,non
DDD,112781,6032.,6000.0,non
DDD,112782,6031,6000.0,non
DDD,112783,6029,14000.0,non
DDD,112784,6028,6000.0,non
DDD,112785,6027,6000.0,non
DDD,112786,6026,,non
DDD,112787,6024,6000.0,non
DDD,112788,6023,12000.0,non
DDD,112789,6022,,non
DDD,112790,6021,,non
DDD,112791,6020,6000.0,non
DDD,112792,6019,6000.0,non
DDD,112793,6018,,non
DDD,112794,6017,,non
DDD,112795,6016,18000.0,non
DDD,112796,6015,,non
DDD,112797,6014,6000.0,non
DDD,112798,6013,,non
DDD,112799,6012,6000.0,non
DDD,112800,6011,6000.0,non
DDD,112801,6010,,non
DDD,112802,6009,6000.0,non
DDD,112803,6008,12000.0,non
DDD,112804,6007,,non
DDD,112805,6006,,non
DDD,112806,6005,12000.0,non
DDD,112807,6004,6000.0,non
DDD,112808,6003,,non
DDD,112809,6002,6000.0,non
DDD,112810,6001,3000.0,non
DDD,113511,6056,6000.0,non
DDD,116221,6702,87500.0,non
DDD,116224,6705,,non
DDD,116225,6730,54500.0,non
DDD,116226,6731,81000.0,non
DDD,116227,6732,,non
DDD,116228,6733,88000.0,non
DDD,116229,6734,85500.0,non
DDD,116230,6735,2000.0,non
DDD,116231,6736,45000.0,non
DDD,116232,6737,28500.0,non
DDD,116233,6738,113500.0,non
DDD,116234,6739,20000.0,non
DDD,116235,6740,60000.0,non
DDD,116236,6741,114000.0,non
DDD,116237,6742,39500.0,non
DDD,116238,6743,95000.0,non
DDD,116239,6703,,non
DDD,116240,6704,134000.0,non
DDD,116241,6701,268000.0,non
DDD,116242,6729,98000.0,non
DDD,116243,6728,82500.0,non
DDD,116244,6727,101000.0,non
DDD,116245,6726,110000.0,non
DDD,116246,6725.,66000.0,non
DDD,116247,6724,74000.0,non
DDD,116248,6723,39000.0,non
DDD,116249,6722,6000.0,non
DDD,116250,6721,19000.0,non
DDD,116251,6720,131000.0,non
DDD,116252,6719,151000.0,non
DDD,116253,6718,180500.0,non
DDD,116254,6717,,non
DDD,116255,6716,151000.0,non
DDD,116256,6715,78000.0,non
DDD,116257,6714,116000.0,non
DDD,116258,6713,183500.0,non
DDD,116259,6712,83500.0,non
DDD,116260,6711,62500.0,non
DDD,116261,6710,236500.0,non
DDD,116262,6709,39500.0,non
DDD,116263,6708,248000.0,non
DDD,116264,6707.,,non
DDD,116265,6706,48000.0,non
DDD,116416,6744,56500.0,non
DDD,116417,6745,91500.0,non
DDD,116418,6746,86000.0,non
DDD,116419,6747,,non
DDD,116420,6748,75000.0,non
DDD,116421,6749,68500.0,non
DDD,116422,6750,105500.0,non
DDD,116423,6751,125500.0,non
DDD,116424,6752,19000.0,non
DDD,116425,6753,61000.0,non
DDD,116426,6754,12000.0,non
DDD,116427,6755,95500.0,non
DDD,116428,6756,17500.0,non
DDD,116429,6757,49500.0,non
DDD,116430,6758.,80000.0,non
DDD,116431,6759,,non
DDD,116432,6760,110500.0,non
DDD,116433,6761,118000.0,non
DDD,116434,6762,75500.0,non
DDD,116435,6763,91500.0,non
DDD,116436,6764,52000.0,non
DDD,116437,6765,117000.0,non
DDD,116438,6766,59000.0,non
DDD,116439,6767,89000.0,non
DDD,116440,6768,108500.0,non
DDD,116441,6769,,non
DDD,116442,6770,56000.0,non
DDD,116443,6771,42000.0,non
DDD,116444,6772.,73500.0,non
DDD,116445,6773,64500.0,non
DDD,116446,6774,89000.0,non
DDD,116447,6775,92000.0,non
DDD,116449,6776,51000.0,non
DDD,116450,6777,57000.0,non
DDD,118519,6293,12000.0,non
DDD,118520,6292,6000.0,non
DDD,118521,6290,,non
DDD,118522,6287,12000.0,non
DDD,118523,6286,6000.0,non
DDD,118524,6283,12000.0,non
DDD,118525,6281,,non
DDD,118526,6280,9000.0,non
DDD,118527,6278,,non
DDD,118528,6277,6000.0,non
DDD,118529,6276,12000.0,non
DDD,118530,6275,12000.0,non
DDD,118531,6274,,non
DDD,118532,6273,6000.0,non
DDD,118533,6271,8000.0,non
DDD,118534,6270,,non
DDD,118535,6268,,non
DDD,118536,6267,,non
DDD,118537,6263,6000.0,non
DDD,118538,6261,6000.0,non
DDD,118539,6260,12000.0,non
DDD,118540,6259,6000.0,non
DDD,118541,6258,6000.0,non
DDD,118542,6255.,,non
DDD,118543,6254,18000.0,non
DDD,118544,6253,16500.0,non
DDD,118545,6252,12000.0,non
DDD,118546,6251,,non
DDD,118547,6250,6000.0,non
DDD,118548,6249,6000.0,non
DDD,118549,6248,,non
DDD,118550,6246,6000.0,non
DDD,118551,6245,,non
DDD,118552,6244,24000.0,non
DDD,118553,6243,24000.0,non
DDD,118554,6241,,non
DDD,118555,6240,28000.0,non
DDD,118556,6237,6000.0,non
DDD,118557,6236,6000.0,non
DDD,118558,6234,,non
DDD,118559,6233,,non
DDD,118560,6232,116000.0,non
DDD,118561,6230,12000.0,non
DDD,118562,6228,6000.0,non
DDD,118563,6227,12000.0,non
DDD,118564,6225,8000.0,non
DDD,118565,6226,24000.0,non
DDD,118566,6222,,non
DDD,118567,6221,,non
DDD,118568,6220,6000.0,non
DDD,118569,6219,2000.0,non
DDD,118570,6218,,non
DDD,118571,6217,70000.0,non
DDD,118572,6216,,non
DDD,118573,6215,12000.0,non
DDD,118574,6214,6000.0,non
DDD,118575,6213,6000.0,non
DDD,118576,6212,6000.0,non
DDD,118577,6211,6000.0,non
DDD,118578,6210,6000.0,non
DDD,118579,6209,,non
DDD,118580,6207,18000.0,non
DDD,118581,6206,124000.0,non
DDD,118582,6205,2000.0,non
DDD,118583,6204,6000.0,non
DDD,118584,6203,,non
DDD,118585,6202,,non
DDD,118586,6201,,non
DDD,118587,6200,12000.0,non
DDD,118588,6199,10500.0,non
DDD,118589,6198,,non
DDD,118590,6197,4500.0,non
DDD,118591,6196,3000.0,non
DDD,118592,6195,,non
DDD,118593,6193,6000.0,non
DDD,118594,6194,,non
DDD,118595,6192,8000.0,non
DDD,118596,6191,6000.0,non
DDD,118597,6176,,non
DDD,118598,6177,4000.0,non
DDD,118599,6181,6000.0,non
DDD,118600,6178,6000.0,non
DDD,118601,6182,,non
DDD,118602,6186,,non
DDD,118603,6183,24000.0,non
DDD,118604,6187,9000.0,non
DDD,118605,6188,12000.0,non
DDD,118606,6190,,non
DDD,118607,6175,6000.0,non
DDD,118608,6224,6000.0,non
DDD,118609,6223,12000.0,non
DDD,118610,6173,,non
DDD,118612,6172,,non
DDD,118613,6171,12000.0,non
DDD,118614,6170,13500.0,non
DDD,118615,6169,6000.0,non
DDD,118616,6167,,non
DDD,118617,6166,2000.0,non
DDD,118618,6165,12000.0,non
DDD,118619,6164,18000.0,non
DDD,118620,6163,13000.0,non
DDD,118621,6162,18000.0,non
DDD,118622,6161,,non
DDD,118623,6160,6000.0,non
DDD,118624,6159,,non
DDD,118625,6158,,non
DDD,118626,6157,8000.0,non
DDD,118627,6155,20000.0,non
DDD,118628,6154,4500.0,non
DDD,118629,6153,,non
DDD,118630,6152,,non
DDD,118631,6151,,non
DDD,118632,6150,18000.0,non
DDD,118633,6149,18000.0,non
DDD,118634,6147,,non
DDD,118635,6144,,non
DDD,118636,6143,16500.0,non
DDD,118637,6142,6000.0,non
DDD,118638,6141,12000.0,non
DDD,118639,6140,,non
DDD,118640,6139,8000.0,non
DDD,118641,6137,6000.0,non
DDD,118642,6136,,non
DDD,118643,6135,,non
DDD,118644,6134,,non
DDD,118645,6133,24000.0,non
DDD,118646,6132,12000.0,non
DDD,118647,6131,6000.0,non
DDD,118648,6130,12000.0,non
DDD,118649,6129,,non
DDD,118650,6128,6000.0,non
DDD,118651,6125,,non
DDD,118652,6124,,non
DDD,118653,6123,12000.0,non
DDD,118654,6122,6000.0,non
DDD,118655,6121,6000.0,non
DDD,118656,6119,12000.0,non
DDD,118657,6118,13500.0,non
DDD,118658,6117,6000.0,non
DDD,118659,6116,6000.0,non
DDD,118660,6114,6000.0,non
DDD,118661,6113,9000.0,non
DDD,118662,6112,84000.0,non
DDD,118663,6111,12000.0,non
DDD,118664,6110,12000.0,non
DDD,118665,6109,12000.0,non
DDD,118666,6108,6000.0,non
DDD,118667,6107,6000.0,non
DDD,118668,6106,,non
DDD,118669,6105,10500.0,non
DDD,118670,6104,,non
DDD,118671,6103,48000.0,non
DDD,118672,6102,2000.0,non
DDD,118673,6101,2000.0,non
DDD,118674,6100,6000.0,non
DDD,118675,6099.,12000.0,non
DDD,118676,6098,,non
DDD,118677,6097,,non
DDD,118678,6096,,non
DDD,118679,6094,,non
DDD,118680,6092,18000.0,non
DDD,118681,6090,,non
DDD,118682,6089,12000.0,non
DDD,118683,6088,,non
DDD,118684,6087,6000.0,non
DDD,118685,6086,,non
DDD,118686,6085,6000.0,non
DDD,118687,6084,6000.0,non
DDD,118688,6083,12000.0,non
DDD,118689,6082,12000.0,non
DDD,118690,6081,,non
DDD,118691,6080,14000.0,non
DDD,118692,6077,12000.0,non
DDD,118693,6076,6000.0,non
DDD,118694,6075,12000.0,non
DDD,118695,6074,6000.0,non
DDD,118696,6073,,non
DDD,118697,6072,,non
DDD,118698,6071,12000.0,non
DDD,118699,6070,,non
DDD,118700,6069,,non
DDD,118701,6068,6000.0,non
DDD,118702,6067,14000.0,non
DDD,118703,6066,,non
DDD,118704,6065,6000.0,non
DDD,118705,6064,18000.0,non
DDD,118706,6063,,non
DDD,118707,6062,,non
DDD,118708,6061,6000.0,non
DDD,118709,6060,,non
DDD,118710,6059,3000.0,non
DDD,118711,6058,,non
DDD,118712,6055,,non
DDD,118713,6054,,non
DDD,118714,6053,,non
DDD,118715,6051,14000.0,non
DDD,118517,1511,2500.0,non
DDD,118518,AA108DG,2000.0,non
DDD,118716,1518,2000.0,non
DDD,118717,1517,4000.0,non
DDD,118718,4003,,non
DDD,118813,1506.,6000.0,non
DDD,118814,4002,36500.0,non
DAKAR VISION,64150,DK1275AT,3000.0,oui
DAKAR VISION,64151,DK2844BF,,oui
DAKAR VISION,64152,DK0539BF,10500.0,oui
DAKAR VISION,64154,DK5957BF,1500.0,oui
DAKAR VISION,64155,DK2822BF,,oui
DAKAR VISION,64157,DK8333BL,,oui
DAKAR VISION,64158,DK8332BL,,oui
DAKAR VISION,69111,DK5411BK,30500.0,oui
DAKAR VISION,69113, AA492BB,68000.0,oui
DAKAR VISION,69114,AA490BB,62000.0,oui
DAKAR VISION,69115,AA489BB,,oui
DAKAR VISION,69116,AA489LP,,oui
DAKAR VISION,69118,DK5367BK,,oui
DAKAR VISION,69119,DK0599EX,,oui
DAKAR VISION,69120,DK4823AR,12000.0,oui
DAKAR VISION,69122,AA-285-HP,,oui
DAKAR VISION,69146,DK5409BK,11500.0,oui
DAKAR VISION,104309,DK8334BL,45500.0,oui
DAKAR VISION,104310,DK2821BF,24000.0,oui
DAKAR VISION,104311,DK9376BC,,oui
DAKAR VISION,104312,AA168AY,,oui
DAKAR VISION,104313,AA721SV,,oui
DAKAR VISION,104316,AA905LR,14000.0,oui
DAKAR VISION,104317,1225EX,22500.0,oui
DER,6613,DK8306BM,,oui
DER,12387,DK8305BM,,oui
DER,25882,DK6804BH,5000.0,oui
DER,25884,DK7907BL0,,oui
DER,25885,DK8145BM0,,oui
DER,25886,AA128GB0,19500.0,oui
DER,25887,DK8131BM0,,oui
DER,25917,DK2689BD0,,oui
DER,25919,DK8131BM,,oui
DER,25920,DK7907BL,,oui
DER,25922,DK9051BH,,oui
DER,25924,DK5841BH,,oui
DER,25925,DK5837BH,,oui
DER,25926,DK5836BH,,oui
DER,26753,DK5836BH0,,oui
DER,26755,DK5835BH0,,oui
DER,28165,AD30047,,oui
DER,29696,DK8304BM,,oui
DER,29746,AD0741,12000.0,oui
DER,29767,DK8130BM0,,oui
DER,69624,AD07420,32500.0,oui
DER,69638,AA579JW,15000.0,oui
DER,69642,DK5835BH,,oui
DER,69644,AA128GB0,27500.0,oui
DER,69649,DK8304BM0,17000.0,oui
DER,69672,AD07400,5000.0,oui
DER,69676,DK8145BM,5500.0,oui
DER,80995,DK8303BM,,oui
DER,104369,AA548JW,,oui
DER,104379,AA340JY,9000.0,oui
DER,104401,AA578JW,7000.0,oui
DER,104402,AA791NC,20500.0,oui
DER,104491,AA789NC,12000.0,oui
DER,104492,AA063MK,15000.0,oui
DER,104493,DK8306BM0,,oui
DER,104496,AA062MK,,oui
DER,104497,DK8305BM0,,oui
DER,104498,DK5840BH0,17000.0,oui
DER,104499,DK9059BH,16000.0,oui
DER,104500,AA653MM,1000.0,oui
DER,109506,DK5837BH0,26000.0,non
DER,112008,DK5841BH0,9500.0,non
DER,112010,AA019YY,27500.0,non
DER,112651,DK5836BH.,7000.0,oui
DER,109946,DK5842BH0,11000.0,non
DMC SENEGAL,15046,AA746BZ,,oui
DMC SENEGAL,21898,DK7437BG,,oui
DMC SENEGAL,25846,AA719BE,,oui
DMC SENEGAL,25876,DK9870BE,,oui
DMC SENEGAL,64228,AA748BZ,15500.0,oui
DMC SENEGAL,69199,AA012FN,6500.0,oui
DMC SENEGAL,69364,AA881FE,,oui
DMC SENEGAL,103564,DK9915AT,2000.0,oui
DMC SENEGAL,103565,AA327MQ,1000.0,oui
DMC SENEGAL,103566,AA006BB,4000.0,oui
DMC SENEGAL,103567,AA863KR,5500.0,oui
DMC SENEGAL,103568,AA901KR,,oui
DMC SENEGAL,103569,DK9871BE00,6000.0,oui
DMC SENEGAL,103594,AA881FE,,oui
DMC SENEGAL,103595,AA359BG,59500.0,oui
DMC SENEGAL,103596,DK3596BH,,oui
DMC SENEGAL,103597,AA326EK,,oui
DMC SENEGAL,103598,DK6035BC,,oui
DMC SENEGAL,103599,AA779AG,6000.0,oui
DMC SENEGAL,104422,AA515JG,2500.0,oui
EIFFAGE ENERGIE,64358,AA300ML,,oui
EIFFAGE ENERGIE,64359,AA291ML,,oui
EIFFAGE ENERGIE,64399,AA469HHF,,oui
EIFFAGE ENERGIE,64400,AA107MW,4000.0,oui
EIFFAGE ENERGIE,64406,AA816JN,12000.0,oui
EIFFAGE ENERGIE,64447,AA-037-HY,,oui
EIFFAGE ENERGIE,69301,AA799GV,4000.0,oui
EIFFAGE ENERGIE,69302,AA820GF0,3000.0,oui
EIFFAGE ENERGIE,69303,AA868HZ0,,oui
EIFFAGE ENERGIE,69304,AA562GS,1500.0,oui
EIFFAGE ENERGIE,69308,DK5859AR,,oui
EIFFAGE ENERGIE,69309,AA035HY,,oui
EIFFAGE ENERGIE,69310,AA339GX,33000.0,oui
EIFFAGE ENERGIE,69509,AA560GS0,7000.0,oui
EIFFAGE ENERGIE,69511,AA372EW0,12000.0,oui
EIFFAGE ENERGIE,69512,AA566GS0,,oui
EIFFAGE ENERGIE,69513,DK9730BC0,,oui
EIFFAGE ENERGIE,69593,DK8202BC0,,oui
EIFFAGE ENERGIE,69594,AA502AW0,12000.0,oui
EIFFAGE ENERGIE,69596,AA583BG0,,oui
EIFFAGE ENERGIE,69598,AA059GT,,oui
EIFFAGE ENERGIE,69599,AA189GG0,46500.0,oui
EIFFAGE ENERGIE,69600,DK1715AX0,,oui
EIFFAGE ENERGIE,69864,AA435LX,2000.0,oui
EIFFAGE ENERGIE,90913,4755TTA1,,oui
EIFFAGE ENERGIE,90956,AA426LD,,oui
EIFFAGE ENERGIE,104009,AA035HY,49500.0,non
EIFFAGE ENERGIE,104029,3009TTA1,4000.0,non
EIFFAGE ENERGIE,109976,AA941MN,47500.0,non
EIFFAGE ENERGIE,109990,AA625BJ,70500.0,non
EIFFAGE ENERGIE,113564,AA397EW0,,non
EMN,69804,TH9580D,,oui
EMN,69993,TH9596D,,oui
EMN,101781,TH9579D,58500.0,oui
EMN,101782,TH9583D,139500.0,oui
EMN,101783,TH9581D,15500.0,oui
EMN,101784,TH9587D,35000.0,oui
EMN,101786,TH9599D0,17500.0,oui
EMN,101787,TH9577D,29000.0,oui
EMN,101788,TH9597D,36000.0,oui
EMN,101789,TH9576D,,oui
EMN,101790,TH9578D,8500.0,oui
EMN,101791,TH9582D,149500.0,oui
EMN,103162,TH9586D,,oui
EMN,103163,TH9600D,138000.0,oui
EMN,103164,TH9594D,38500.0,oui
EMN,103165,TH8316D,136000.0,oui
EMN,103166,TH9585D,149000.0,oui
EMN,103167,TH9588D,128500.0,oui
EMN,103168,TH6794D,136000.0,oui
EMN,103169,TH9590D,11500.0,oui
EMN,103170,TH9591D,146000.0,oui
EMN,103171,TH9598D,40000.0,oui
EMN,103172,TH9595D,45500.0,oui
EMN,103173,TH9584D,15500.0,oui
EMN,103174,TH0914E,143500.0,oui
EMN,103175,TH9565D,142000.0,oui
EMN,103600,TH8315D,146000.0,oui
EMN,105801,2766EX,146500.0,oui
EMN,113529,EX9600D,,non
EMN,113530,AA328MT,,non
EMN,113531,TH9593D,,non
EMN,113532,AA9565D,,non
EMN,113551,AA436YL,,non
EIFFAGE RAIL SENEGAL,30344,8857TTD1,,oui
EIFFAGE RAIL SENEGAL,32638,8920TTD1,,oui
EIFFAGE RAIL SENEGAL,32639,9022TTD1,,oui
EIFFAGE RAIL SENEGAL,32640,8862TTD1,,oui
EIFFAGE RAIL SENEGAL,32648,7776TTD1,,oui
EIFFAGE RAIL SENEGAL,38003,8947TTD10,,oui
EIFFAGE RAIL SENEGAL,38261,8727TTD1,,oui
EIFFAGE RAIL SENEGAL,64225,9006TTD1,,oui
EIFFAGE RAIL SENEGAL,64345,7772TTD1,,oui
EIFFAGE RAIL SENEGAL,64346,8814TTD1,,oui
EIFFAGE RAIL SENEGAL,64435,2352TTD1,,oui
EIFFAGE RAIL SENEGAL,69254,8483TTD1,,oui
EIFFAGE RAIL SENEGAL,69689,8058TTD1,,oui
EIFFAGE RAIL SENEGAL,69690,8059TTD1,,oui
EIFFAGE RAIL SENEGAL,69698,7568ttd1,,oui
EIFFAGE RAIL SENEGAL,81781,8059TTD1,,oui
EIFFAGE RAIL SENEGAL,90888,8275TTD1.,,oui
EIFFAGE RAIL SENEGAL,90893,8311TTD1.,,oui
EIFFAGE RAIL SENEGAL,90900,8311TTD10,,oui
EIFFAGE RAIL SENEGAL,101758,AA487HQ0,,non
EIFFAGE RAIL SENEGAL,103358,7776TTD10,4000.0,non
EIFFAGE RAIL SENEGAL,103359,7565TTD1,,non
EIFFAGE RAIL SENEGAL,103360,7778TTD1,,non
EIFFAGE RAIL SENEGAL,103361,7755TTD10,40000.0,non
EIFFAGE RAIL SENEGAL,103362,8717TTD1,4500.0,non
EIFFAGE RAIL SENEGAL,103363,7786TTD1,,non
EIFFAGE RAIL SENEGAL,103364,8484TTD10,46000.0,non
EIFFAGE RAIL SENEGAL,103365,AA223WN,79000.0,non
EIFFAGE RAIL SENEGAL,103366,7736TTD1,,non
EIFFAGE RAIL SENEGAL,103367,8803TTD1,,non
EIFFAGE RAIL SENEGAL,103368,8713TTD10,,non
EIFFAGE RAIL SENEGAL,103369,8255TTD1,70500.0,non
EIFFAGE RAIL SENEGAL,104404,AA526JD,,non
EIFFAGE RAIL SENEGAL,104495,8697TTD1,34500.0,non
